language,word_form,lwt_code,lwt_label,word_meaning_relation
Wichí,tow’uley,4.14,the hair,Super-counterpart
Wichí,tow’utes,4.281,the nape of the neck,Exact counterpart
Wichí,tow’uyis n’oyij,4.151,the vein or artery,Exact counterpart
Wichí,tow’uyishi,4.452,the spleen,Exact counterpart
Wichí,towahyenhay,19.72,the prostitute,Exact counterpart
Wichí,towal’a,2.53,the nephew,Exact counterpart
Wichí,towal’ani,2.54,the niece,Exact counterpart
Wichí,towayu,6.82,the towel,Exact counterpart
Wichí,towej lhile,4.463,the hip,Exact counterpart
Wichí,towejch’alus,4.464,the buttocks,Exact counterpart
Wichí,towejw’et,7.43,the chair,Exact counterpart
Wichí,towhu,4.19,the back,Exact counterpart
Wichí,towhu lhile,4.191,the spine,Exact counterpart
Wichí,towhulh,4.302,the collarbone,Exact counterpart
Wichí,towhup’ut,6.41,the cloak,Exact counterpart
Wichí,towilisch’u,4.312,the armpit,Exact counterpart
Wichí,towit’uj,2.52,the aunt,Exact counterpart
Wichí,towit’uj,2.521,the mother's sister,Super-counterpart
Wichí,towit’uj,2.522,the father's sister,Super-counterpart
Wichí,towithuk,2.51,the uncle,Super-counterpart
Wichí,towithuk,2.511,the mother's brother,Super-counterpart
Wichí,towithuk,2.512,the father's brother,Super-counterpart
Wichí,toyalhhis,4.441,the lung,Exact counterpart
Wichí,toyik (1),6.34,the loom,Para-counterpart
Wichí,tribunales,21.15,the court,Para-counterpart
Wichí,ts’ilak,13.33,only,Para-counterpart
Wichí,ts’ilaklhi,13.331,alone,Exact counterpart
Wichí,ts’iwase,3.871,the reindeer/caribou,Para-counterpart
Wichí,ts’iwase,3.872,the elk/moose,Para-counterpart
Wichí,tsalana,10.831,the canoe,Exact counterpart
Wichí,tsalanacha,10.85,the oar,Exact counterpart
Wichí,tsalanacha,10.851,the paddle,Super-counterpart
Wichí,tsehistaj,3.56,the goose,Exact counterpart
Wichí,tsetwu,3.593,the crow,Exact counterpart
Wichí,tshotoyw’et,3.19,the stable or stall,Para-counterpart
Wichí,tshotoywu,3.18,the herdsman,Para-counterpart
Wichí,tshowet,3.11,the animal,Exact counterpart
Wichí,tshowet p’itsek,4.771,the carcass,Exact counterpart
Wichí,tshowet t’atey,4.42,the udder,Exact counterpart
Wichí,tsojtsoj,3.63,the mouse or rat,Sub-counterpart
Wichí,tsuklhi,20.65,to trap,Exact counterpart
Wichí,tsun’ataj,3.25,the sheep,Exact counterpart
Wichí,tsun’ataj atsinha,3.28,the ewe,Para-counterpart
Wichí,tsun’ataj lhos,3.29,the lamb,Exact counterpart
Wichí,tsun’ataj wule,6.22,the wool,Exact counterpart
Wichí,tsunis,6.91,the comb,Exact counterpart
Wichí,tuk,3.598,the toucan,Exact counterpart
Wichí,tulajche,4.99,naked,Exact counterpart
Wichí,tulu asnak,3.21,the bull,Exact counterpart
Wichí,tulu atsinha,3.23,the cow,Exact counterpart
Wichí,tulu lhos,3.24,the calf,Para-counterpart
Wichí,tulupe’,5.791,the grease or fat,Exact counterpart
Wichí,tulutaj,3.917,the buffalo,Exact counterpart
Wichí,tuwej,5.26,the pot,Para-counterpart
Wichí,tuwej,5.34,the jug/pitcher,Para-counterpart
Wichí,unu,13.01,one,Exact counterpart
Wichí,upa’,17.22,stupid,Para-counterpart
Wichí,uspital,23.2,the hospital,Exact counterpart
Wichí,’utle,14.24,to be late,Exact counterpart
Wichí,uwa,5.76,the grape,Exact counterpart
Wichí,w’ahat,3.65,the fish,Exact counterpart
Wichí,w’ahatkut,20.51,the fisherman,Exact counterpart
Wichí,w’atshan,15.67,blue,Para-counterpart
Wichí,w’atshan,15.68,green,Para-counterpart
Wichí,w’aytsaj,11.53,the beggar,Para-counterpart
Wichí,w’enhat,12.23,to separate,Sub-counterpart
Wichí,w’uknaj,4.98,drunk,Exact counterpart
Wichí,w’uyis,4.15,the blood,Exact counterpart
Wichí,wajtsi,2.75,the orphan,Exact counterpart
Wichí,wak’alh,14.29,ready,Para-counterpart
Wichí,walia,20.471,the guard,Exact counterpart
Wichí,walku,10.81,the ship,Exact counterpart
Wichí,walku katmek,10.89,the anchor,Exact counterpart
Wichí,walku lhos,10.83,the boat,Exact counterpart
Wichí,wanana,8.84,the banana,Exact counterpart
Wichí,wanderaw’et,10.87,the mast,Exact counterpart
Wichí,wanhen,4.67,to have sex,Exact counterpart
Wichí,wanku,23.44,the bank,Exact counterpart
Wichí,waple,4.73,pregnant,Exact counterpart
Wichí,wapulh,23.155,the train,Exact counterpart
Wichí,watata,8.91,the sweet potato,Exact counterpart
Wichí,wayla,10.44,to dance,Exact counterpart
Wichí,wefw,12.55,big,Super-counterpart
Wichí,wefwnaya,13.18,enough,Exact counterpart
Wichí,wefwpe’,13.19,the crowd,Para-counterpart
Wichí,wej itoj,23.14,the car,Exact counterpart
Wichí,wel’a,1.53,the moon,Super-counterpart
Wichí,wel’a,14.71,the month,Super-counterpart
Wichí,wela,7.46,the candle,Exact counterpart
Wichí,welnis,14.67,Friday,Exact counterpart
Wichí,wen,1.86,to light,Exact counterpart
Wichí,wende,11.82,to sell,Exact counterpart
Wichí,wentana,7.25,the window,Exact counterpart
Wichí,wenti,13.104,twenty,Exact counterpart
Wichí,wesaj,9.771,the rug,Exact counterpart
Wichí,wesetaj,6.24,the cotton,Exact counterpart
Wichí,westilu,6.42,the (woman's) dress,Super-counterpart
Wichí,westilu,6.46,the skirt,Super-counterpart
Wichí,wet,17.51,and,Exact counterpart
Wichí,wetaj,3.77,the elephant,Exact counterpart
Wichí,weyis,3.22,the ox,Para-counterpart
Wichí,weyis w’uhi,10.78,the yoke,Exact counterpart
Wichí,wichi,19.21,the people,Exact counterpart
Wichí,wichi lhayis,19.23,the clan,Para-counterpart
Wichí,wiliu,9.74,the glass,Exact counterpart
Wichí,wisikleta,23.13,the bicycle,Exact counterpart
Wichí,wit’oy,4.844,the disease,Exact counterpart
Wichí,witayej,16.77,the mistake,Exact counterpart
Wichí,wiy’o,10.37,to fly,Exact counterpart
Wichí,wiy’otaj,23.16,the airplane,Exact counterpart
Wichí,wowo,4.96,mute,Exact counterpart
Wichí,wuk’u,3.596,the owl,Sub-counterpart
Wichí,wuletu,11.66,the bill,Exact counterpart
Wichí,wun’a (1),6.55,the hat or cap,Exact counterpart
Wichí,wun’a (2),3.82,the bee,Sub-counterpart
Wichí,wutas,6.52,the boot,Exact counterpart
Wichí,wutasiun,23.38,the election,Para-counterpart
Wichí,wuteya,23.56,the bottle,Exact counterpart
Wichí,wutum,6.62,the button,Exact counterpart
Wichí,wuy’uhi,5.25,the oven,Exact counterpart
Wichí,wuyche,17.54,or,Exact counterpart
Wichí,y’aj,10.431,to kick,Exact counterpart
Wichí,y’ajhu,9.28,to tear,Exact counterpart
Wichí,y’amekwhi,23.52,the toilet,Exact counterpart
Wichí,y’eche,6.44,the shirt,Exact counterpart
Wichí,y’el,4.91,tired,Exact counterpart
Wichí,y’ey,15.78,sharp,Exact counterpart
Wichí,y’ilh,4.75,to die,Exact counterpart
Wichí,y’ip,16.39,to groan,Sub-counterpart
Wichí,y’oytena,18.44,to threaten,Exact counterpart
Wichí,y’u,5.121,cooked,Super-counterpart
Wichí,y’u,5.123,ripe,Super-counterpart
Wichí,y’um,10.491,to disappear,Exact counterpart
Wichí,y’umet,1.861,to extinguish,Exact counterpart
Wichí,yachaj (1),11.22,to give back,Exact counterpart
Wichí,yachaj (2),17.441,to betray,Exact counterpart
Wichí,yachep,14.76,the summer,Exact counterpart
Wichí,yafwit,10.38,to blow,Exact counterpart
Wichí,yaphin’a,3.832,the mosquito,Exact counterpart
Wichí,yawe,7.24,the key,Exact counterpart
Wichí,yel’a,3.99,the tapir,Exact counterpart
Wichí,yel’ataj,3.41,the horse,Exact counterpart
Wichí,yel’ataj asnak,3.42,the stallion,Exact counterpart
Wichí,yel’ataj atsinha,3.44,the mare,Exact counterpart
Wichí,yel’ataj lhos,3.45,the foal or colt,Exact counterpart
Wichí,yelaj,15.76,rough(1),Exact counterpart
Wichí,yelhta,17.48,to try,Exact counterpart
Wichí,yelhthu,15.31,to taste,Exact counterpart
Wichí,yeneyche,17.15,to believe,Exact counterpart
Wichí,yenhesecha,17.31,to remember,Sub-counterpart
Wichí,yenlhi,9.111,to make,Exact counterpart
Wichí,yenlhipeya,9.222,to chop,Exact counterpart
Wichí,yeycho’,10.33,to sink,Super-counterpart
Wichí,yeycho’,10.351,to dive,Super-counterpart
Wichí,yihanej,16.84,clever,Super-counterpart
Wichí,yihanej,17.16,to understand,Super-counterpart
Wichí,yihanej,17.17,to know,Super-counterpart
Wichí,yihanej,17.24,to learn,Super-counterpart
Wichí,yihanhunhate,17.21,wise,Para-counterpart
Wichí,yihemin,16.27,to love,Super-counterpart
Wichí,yihetche,10.67,to push,Exact counterpart
Wichí,yihethu,12.21,to gather,Super-counterpart
Wichí,yihethu,12.22,to join,Super-counterpart
Wichí,yihon,10.52,to follow,Exact counterpart
Wichí,yihonlhi,10.51,to flee,Super-counterpart
Wichí,yihonlhi,10.53,to pursue,Super-counterpart
Wichí,yihonlhi,20.45,to retreat,Super-counterpart
Wichí,yihukfwi,10.57,to enter,Exact counterpart
Wichí,yihukpho,10.21,to rise,Para-counterpart
Wichí,yihukpho,10.471,to go up,Para-counterpart
Wichí,yik (2),10.32,to flow,Super-counterpart
Wichí,yik (2),10.45,to walk,Super-counterpart
Wichí,yik (2),10.47,to go,Para-counterpart
Wichí,yik (2),10.49,to leave,Super-counterpart
Wichí,yikalelhoj,17.34,clear,Para-counterpart
Wichí,yikalhi,20.41,the victory,Para-counterpart
Wichí,yikalhi lakow’oj,11.79,to earn,Exact counterpart
Wichí,yikanej,11.17,to keep,Super-counterpart
Wichí,yikanej,11.24,to preserve,Super-counterpart
Wichí,yikch’uya,10.474,to go out,Exact counterpart
Wichí,yikofwel,10.14,to wrap,Exact counterpart
Wichí,yikofwelhche,10.15,to roll,Exact counterpart
Wichí,yikojhi,9.211,to pound,Exact counterpart
Wichí,yikojlhi,9.21,to strike or hit or beat,Exact counterpart
Wichí,yikonchi,11.27,to destroy,Exact counterpart
Wichí,yikuy,16.26,to play,Exact counterpart
Wichí,yip,14.35,again,Exact counterpart
Wichí,yiset,8.32,to mow,Super-counterpart
Wichí,yiset,9.22,to cut,Super-counterpart
Wichí,yiset,9.221,to cut down,Super-counterpart
Wichí,yithathu,17.38,to explain,Exact counterpart
Wichí,yiwainlhaj,14.22,slow,Exact counterpart
Wichí,yoklep,1.55,the lightning,Exact counterpart
Wichí,yomet (1),20.63,to miss,Exact counterpart
Wichí,yomet (2),11.34,to let go,Sub-counterpart
Wichí,yomey (1),10.55,to arrive,Exact counterpart
Wichí,yomey (2),18.221,to tell,Exact counterpart
Wichí,yomhu,4.85,the wound or sore,Exact counterpart
Wichí,yomlhi,18.21,to speak or talk,Exact counterpart
Wichí,yomlhintaj,23.1,the radio,Exact counterpart
Wichí,yomwhoye,10.56,to approach,Exact counterpart
Wichí,yopilh,10.481,to come back,Sub-counterpart
Wichí,yople law’et,10.58,to go or return home,Exact counterpart
Wichí,yuk,18.22,to say,Sub-counterpart
Wichí,yukfwajkwewet,14.19,immediately,Exact counterpart
Wichí,yukwaj,4.58,to bite,Exact counterpart
Wichí,yukwajhi,5.18,to chew,Exact counterpart
Wichí,yukwas,8.68,the tobacco,Super-counterpart
Wichí,yukwas,23.59,the cigarette,Super-counterpart
Wichí,yul’e,4.521,to hiccough,Exact counterpart
Yaqui,a’abo weye,10.48,to come,NA
Yaqui,a’awa,18.35,to ask(2),NA
Yaqui,a’awe,17.24,to learn,NA
Yaqui,aache,16.25,to laugh,Super-counterpart
Yaqui,aache,16.251,to smile,Super-counterpart
Yaqui,aamu,20.61,to hunt,NA
Yaqui,aapo,2.93,he/she/it,NA
Yaqui,aapo,2.931,he,NA
Yaqui,aapo,2.932,she,NA
Yaqui,aapola,13.331,alone,NA
Yaqui,aawam,4.17,the horn,NA
Yaqui,aawe,16.84,clever,NA
Yaqui,abachi,2.4561,the older sibling,NA
Yaqui,abaniiko,9.79,the fan,Super-counterpart
Yaqui,abanikaroa,9.791,to fan,Sub-counterpart
Yaqui,abeena,8.46,the oats,NA
Yaqui,abion,23.16,the airplane,NA
Yaqui,achai,2.35,the father,Super-counterpart
Yaqui,ae,2.36,the mother,Super-counterpart
Yaqui,ainam,5.55,the flour,NA
Yaqui,ako,2.45,the sister,Super-counterpart
Yaqui,ako,2.454,the older sister,Super-counterpart
Yaqui,ako,2.4561,the cousin,NA
Yaqui,ako,2.55,the older sibling,NA
Yaqui,alajea,8.35,the threshing-floor,NA
Yaqui,alba,14.43,the dawn,NA
Yaqui,albanyil,7.61,the mason,NA
Yaqui,allea,16.23,happy,NA
Yaqui,almanaakem,23.61,the calendar,NA
Yaqui,alpareo,9.71,the potter,NA
Yaqui,alpiler,6.63,the pin,NA
Yaqui,altaar,22.14,the altar,NA
Yaqui,ama yeyenwame,8.691,the pipe,NA
Yaqui,amako,14.33,sometimes,NA
Yaqui,amapo,12.011,behind,NA
Yaqui,amau weyeme,13.35,last,NA
Yaqui,amklam,10.89,the anchor,NA
Yaqui,ampora,23.54,the tin/can,NA
Yaqui,amu,2.48,the grandson,NA
Yaqui,ania (1),1.1,the world,Super-counterpart
Yaqui,ania (2),11.24,to preserve,Super-counterpart
Yaqui,ania (2),11.25,to rescue,Super-counterpart
Yaqui,ania (2),19.58,to help,NA
Yaqui,ania (2),20.44,to defend,Super-counterpart
Yaqui,aniilio,6.73,the ring,NA
Yaqui,animaal,3.11,the animal,Super-counterpart
Yaqui,anoki’ichia,21.47,the perjury,NA
Yaqui,ansu,14.27,to finish,NA
Yaqui,ansueelom,20.52,the fishhook,NA
Yaqui,anunsiaroa,18.43,to announce,Super-counterpart
Yaqui,aokos,8.93,the gourd,NA
Yaqui,apa,2.46,the grandfather,NA
Yaqui,apa,2.4711,the grandparents,NA
Yaqui,apala ~ apara,2.48,the grandson,NA
Yaqui,apala ~ apara,2.49,the granddaughter,NA
Yaqui,apala ~ aparai,2.5,the grandchild,Super-counterpart
Yaqui,arko,7.58,the arch,NA
Yaqui,arokosi,8.93,the gourd,NA
Yaqui,arorno,6.71,the ornament or adornment,NA
Yaqui,arosim,8.48,the rice,NA
Yaqui,asaroonim,8.25,the hoe,NA
Yaqui,ase’ebwa,2.61,the father-in-law (of a man),NA
Yaqui,ase’ebwa,2.622,the parents-in-law,NA
Yaqui,aseite,5.79,the oil,NA
Yaqui,aseite,23.195,the petroleum,NA
Yaqui,aseituuna,5.78,the olive,NA
Yaqui,aseka,2.611,the father-in-law (of a woman),NA
Yaqui,aseka,2.622,the parents-in-law,NA
Yaqui,asoa,2.42,the daughter,NA
Yaqui,asoakari,4.47,the womb,NA
Yaqui,asowaara ~ asowaala,2.53,the nephew,Para-counterpart
Yaqui,asowaara ~ asowaala,2.54,the niece,Super-counterpart
Yaqui,asowaara ~ asowaala,2.541,the sibling’s child,NA
Yaqui,asu,2.47,the grandmother,NA
Yaqui,asu,2.4711,the grandparents,NA
Yaqui,asuka,5.85,the sugar,NA
Yaqui,asuka,8.941,the sugar cane,NA
Yaqui,atakaroa,20.43,the attack,NA
Yaqui,auritoorio,7.18,the meeting house,Sub-counterpart
Yaqui,awira,5.791,the grease or fat,NA
Yaqui,ayam,18.74,the rattle,NA
Yaqui,ayune,24.02,to become,NA
Yaqui,ba’a emo kuria,1.362,the whirlpool,NA
Yaqui,ba’a kom simtua,10.33,to sink,NA
Yaqui,ba’a mojakte’ela,3.57,the duck,NA
Yaqui,ba’a muuke,5.15,to be thirsty,NA
Yaqui,ba’ajeelo,1.38,the swamp,NA
Yaqui,ba’ajipo’okoim,5.94,the fermented drink,NA
Yaqui,ba’ajoa,10.36,to sail,NA
Yaqui,ba’akomwechia,1.39,the waterfall,NA
Yaqui,ba’am,1.31,the water,Super-counterpart
Yaqui,ba’amojakte,1.323,rough(2),NA
Yaqui,ba’apo cha’asisime,10.34,to float,NA
Yaqui,ba’apo kom siime,10.33,to sink,NA
Yaqui,ba’apo mukia,4.751,to drown,NA
Yaqui,ba’ari,15.83,wet,NA
Yaqui,baabu,9.73,the clay,NA
Yaqui,baakot,3.85,the snake,NA
Yaqui,baara,19.25,the walking stick,Super-counterpart
Yaqui,baaso,4.452,the spleen,NA
Yaqui,baawe,1.32,the sea,NA
Yaqui,baawo’i,3.583,the heron,NA
Yaqui,baba’atukut,3.85,the snake,NA
Yaqui,bachi,8.47,the maize/corn,NA
Yaqui,bachia,8.311,the seed,Super-counterpart
Yaqui,bachia,8.42,the grain,Super-counterpart
Yaqui,baetabeo,3.582,the seagull,NA
Yaqui,baijekta,9.791,to fan,Super-counterpart
Yaqui,baikuria,1.362,the whirlpool,NA
Yaqui,baise’eboli,3.92,the butterfly,NA
Yaqui,baita’a,16.68,the deceit,NA
Yaqui,baita’a,21.43,the adultery,NA
Yaqui,bajewa,1.74,the fog,NA
Yaqui,baji,13.03,three,Super-counterpart
Yaqui,bajila,4.853,the swelling,NA
Yaqui,bajiria,13.42,third,NA
Yaqui,bajisia,13.44,three times,NA
Yaqui,bajume,10.35,to swim,NA
Yaqui,bajut,10.81,the ship,Super-counterpart
Yaqui,bajut,10.83,the boat,NA
Yaqui,bajut,10.831,the canoe,Super-counterpart
Yaqui,bajut,10.84,the raft,Super-counterpart
Yaqui,bakao,8.94,the bamboo,Super-counterpart
Yaqui,baksia,9.36,to wash,NA
Yaqui,bamse,14.23,to hurry,NA
Yaqui,banko (2),23.44,the bank,NA
Yaqui,banko (1),7.43,the chair,NA
Yaqui,barko,10.81,the ship,NA
Yaqui,baro,3.592,the parrot,NA
Yaqui,basiulam,2.57,the descendants,Super-counterpart
Yaqui,baso,8.51,the grass,Super-counterpart
Yaqui,baso,8.52,the hay,Super-counterpart
Yaqui,basu’uchi,3.834,the termites,NA
Yaqui,batam,12.41,right(1),NA
Yaqui,batani,13.09,nine,NA
Yaqui,batanka,10.832,the outrigger,NA
Yaqui,batat,3.95,the frog,NA
Yaqui,batea,7.48,the trough,NA
Yaqui,bateriiam,23.175,the battery,NA
Yaqui,bato’i,2.1,the person,Super-counterpart
Yaqui,battuuka,14.491,the day before yesterday,NA
Yaqui,batwe,1.36,the river or stream,Super-counterpart
Yaqui,bauba’a,1.33,the lake,Super-counterpart
Yaqui,bauba’a,1.341,the lagoon,Super-counterpart
Yaqui,bawe jikat bo’oka,1.354,the high tide,NA
Yaqui,bawe mayoa,1.27,the shore,NA
Yaqui,bawebetana,12.46,the west,Super-counterpart
Yaqui,bawero’aktim,1.35,the wave,Super-counterpart
Yaqui,bawero’aktim,1.352,the tide,Super-counterpart
Yaqui,bawo’ochi,3.833,the prawns or shrimp,NA
Yaqui,be’eri,12.17,the remains,NA
Yaqui,be’okta,4.59,to lick,NA
Yaqui,beayecha,9.29,to skin,NA
Yaqui,beba,9.21,to strike or hit or beat,NA
Yaqui,bebeje’eri,22.35,the demon,NA
Yaqui,beea,4.12,the skin or hide,Super-counterpart
Yaqui,beea,6.28,the fur,Super-counterpart
Yaqui,beea,6.29,the leather,Super-counterpart
Yaqui,beea,8.75,the bark,NA
Yaqui,beelam,10.88,the sail,NA
Yaqui,beelom,6.59,the veil,NA
Yaqui,beete,1.852,to burn(2),Super-counterpart
Yaqui,beinte,13.104,twenty,NA
Yaqui,beja,14.29,ready,NA
Yaqui,bejako,14.332,for a long time,NA
Yaqui,beje’e,11.88,expensive,NA
Yaqui,beje’etua,11.65,to pay,NA
Yaqui,beje’ewa,11.87,the price,NA
Yaqui,bejetaalim,5.65,the vegetables,NA
Yaqui,bekta,5.48,to scrape,Super-counterpart
Yaqui,beme ja’aka,2.4562,the younger sibling,NA
Yaqui,bemela,14.13,new,NA
Yaqui,bempo,2.96,they,NA
Yaqui,bentaana,7.25,the window,NA
Yaqui,beojtaachi,15.57,bright,NA
Yaqui,beojtachichi’ite,15.56,to shine,NA
Yaqui,bepa,12.08,up,NA
Yaqui,bepa,12.081,above,NA
Yaqui,bepa’aria,6.41,the cloak,Super-counterpart
Yaqui,bepa’aria,7.14,the tent,Super-counterpart
Yaqui,bepa’aria,7.51,the roof,NA
Yaqui,bepa’aria,12.33,the top,Super-counterpart
Yaqui,beseo,3.24,the calf,NA
Yaqui,besuma,5.46,to peel,NA
Yaqui,bette,15.81,heavy,NA
Yaqui,betuku,12.03,down,NA
Yaqui,betuku,12.07,under,NA
Yaqui,bi’am,4.281,the nape of the neck,NA
Yaqui,bi’ita,10.14,to wrap,NA
Yaqui,biakta,10.15,to roll,NA
Yaqui,bicha,15.51,to see,NA
Yaqui,bichapo,12.04,before,NA
Yaqui,bichapo,12.041,in front of,NA
Yaqui,bichoo,4.492,the penis,NA
Yaqui,bichoom,4.49,the testicles,NA
Yaqui,bienes,14.67,Friday,NA
Yaqui,biiba,8.68,the tobacco,NA
Yaqui,biiba,23.59,the cigarette,NA
Yaqui,biichi,4.99,naked,NA
Yaqui,biika,7.54,the rafter,NA
Yaqui,biika,7.55,the beam,NA
Yaqui,biino,5.92,the wine,NA
Yaqui,bijpaam,14.46,the evening,NA
Yaqui,bikaa,4.857,the pus,NA
Yaqui,bikala,5.125,rotten,NA
Yaqui,bikue,18.17,to whistle,NA
Yaqui,binwatu,14.24,to be late,NA
Yaqui,biolasion,21.44,the rape,Sub-counterpart
Yaqui,bisata,4.57,to vomit,NA
Yaqui,bisikleeta,23.13,the bicycle,NA
Yaqui,bisitaroame,19.56,the guest,NA
Yaqui,bitaachi,3.823,the wasp,NA
Yaqui,bitchu,15.52,to look,NA
Yaqui,bitne,17.48,to try,NA
Yaqui,bittua,10.63,to send,NA
Yaqui,bittua,15.55,to show,NA
Yaqui,bo’o yejteria,20.49,the ambush,NA
Yaqui,bo’ote,12.14,to lie down,NA
Yaqui,bo’otoja,10.64,to lead,Super-counterpart
Yaqui,boa,4.393,the feather,NA
Yaqui,boam,4.144,the body hair,NA
Yaqui,boam,4.145,the pubic hair,NA
Yaqui,bochareo,6.54,the shoemaker,NA
Yaqui,boes,3.22,the ox,NA
Yaqui,bolsiom,6.61,the pocket,NA
Yaqui,bombam,23.575,the bomb,NA
Yaqui,boo’o,10.72,the path,NA
Yaqui,boo’o,23.395,the street,NA
Yaqui,boocham,6.51,the shoe,NA
Yaqui,boosam,6.61,the pocket,NA
Yaqui,bootam,6.52,the boot,NA
Yaqui,boote,10.83,the boat,Sub-counterpart
Yaqui,booton,6.62,the button,NA
Yaqui,botea,23.56,the bottle,NA
Yaqui,boyoria,4.855,the blister,NA
Yaqui,bu’u,13.16,more,Sub-counterpart
Yaqui,bu’u,13.18,enough,Super-counterpart
Yaqui,bu’ura,13.19,the crowd,Super-counterpart
Yaqui,buaktia,1.82,the flame,NA
Yaqui,buja,8.55,the branch,NA
